,UUID,Substance
22658,d9190e4c-24cd-41f6-8437-5614ece7abcd,"Reaction mass of 3-aminopropanenitrile and 3,3'-iminodipropanenitrile and 3,3',3''-nitrilotripropanenitrile"
22659,fbba725e-019e-42a7-9bd2-fef5397a4c27,"Reaction mass of 3H-Indolium, 2-[[2-(4-methoxyphenyl)-2-methylhydrazinylidene]methyl]-1,3,3-trimethyl- and acetate"
22660,9ca394f6-65b2-46e5-89a2-533e7b10c146,"Reaction mass of 3H-Indolium, 2-[2-[4-[(2-cyanoethyl)methylamino]phenyl]ethenyl]-1,3,3-trimethyl- & acetate"
22661,f3fead5d-a8f8-4e02-ac91-e3a1b8ab75f1,"Reaction mass of 3H-Indolium, 2-[2-[4-[(2-cyanoethyl)methylamino]phenyl]ethenyl]-1,3,3-trimethyl-and acetate"
22662,e74cc843-932b-4313-befc-98b5e3d0bc5b,"Reaction mass of 3-Isocyanatolmethyl-3,5,5-trimethylcyclohexyl isocyanate (Isophorone diisocyanate) with 4-Methylpentan-2-one oxime."
22663,905ed7c6-8bb9-4bb9-a41e-c4fcbeac00ee,Reaction mass of 3-isopropyl-6-methylenecyclohexene and (4R)-1-methyl-4-(prop-1-en-2-yl)cyclohexene and (4S)-1-methyl-4-(prop-1-en-2-yl)cyclohexene
22664,87a00186-2c4d-49c6-bc94-f437fd16e114,"Reaction mass of 3-methyl-1-(2,2,3-trimethylcyclopent-3-en-1-yl)cyclohex-3-ene-1-carbaldehyde and rel-(1R)-4-methyl-1-[(1R)-2,2,3-trimethylcyclopent-3-en-1-yl]cyclohex-3-ene-1-carbaldehyde and rel-(1R)-4-methyl-1-[(1S)-2,2,3-trimethylcyclopent-3-en-1-yl]cyclohex-3-ene-1-carbaldehyde"
22665,a15942cb-ee90-4734-8e3e-26bc5424477c,Reaction mass of 3-methyl-1-octylpyridinium chloride and 4-methyl-1-octylpyridinium chloride
22666,19e1e861-9bd1-4a5f-b682-2e04e133e468,"reaction mass of 3-methyl-4-(2,6,6-trimethylcyclohex-2-en-1-yl)but-3-en-2-one and 1-(2,6,6-trimethylcyclohex-2-en-1-yl)pent-1-en-3-one"
22667,5712151d-e8f8-4542-9799-8a012fa26078,"reaction mass of 3-methyl-4-(2,6,6-trimethylcyclohex-2-en-1-yl)but-3-en-2-one and 1-(2,6,6-trimethylcyclohex-2-en-1-yl)pent-1-en-3-one"
22668,8a4b9b93-8fd5-4da0-ac84-b3aac19d7aab,REACTION MASS OF 3-METHYL-PHENOL AND 4-METHYL-PHENOL3-methyl-phenol
22669,412d4206-643e-4d82-8c84-9003d58a640f,"Reaction mass of 3-O-acetyl-1,5-anhydro-4-butyl-2,4-dideoxy-2-methyl-D-xylitol and (2R,3S)-2-methyloctane-1,3-diyl diacetate"
22670,e5698373-afdd-4f18-8752-fd7f2148b673,"Reaction mass of 3-phenoxybenzyl (1R,3R)-2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropanecarboxylate and 3-phenoxybenzyl (1R,3S)-2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropanecarboxylate (4:1)"
22671,b868f9eb-ab66-435b-b455-3399cd4e1015,"Reaction mass of 3-phenyl-6-[(3-phenyl-3,4-dihydro-2H-1,3-benzoxazin-8-yl)methyl]-3,4-dihydro-2H-1,3-benzoxazine and 6,6'-methanediylbis(3-phenyl-3,4-dihydro-2H-1,3-benzoxazine)"
22672,d137320d-d42e-4b28-932b-ae421c27fee5,"Reaction mass of 3-tert-Butylphenol, 4-tert-Butylphenol and phenol"
22673,eef59e34-bc65-4370-a03d-ab906b73e2e0,"Reaction mass of 4-(2,6,6-trimethylcyclohex-2-ene-1-yl)-but-3-ene-2-one and 4-(2,6,6-trimethylcyclohex-1-ene-1-yl)-but-3-ene-2-one"
22674,edbb1c85-e330-43e6-a7b6-815b7aa78de1,"Reaction mass of 4-(2-methylbutan-2-yl)phenol and 2,4-bis(2-methylbutan-2-yl)phenol"
22675,ce2fdf93-d199-466d-82cb-975a2c63cb68,reaction mass of 4-(4-methoxyphenyl)-N-[2-4-methoxyphenyl)ethyl]butan-2-amine and propan-2-ol and hydrochloric acid
22676,de605185-2cea-404f-a14a-26b18db9161e,"Reaction mass of 4-(dimethylamino)-4-oxo-butanoic acid, N,N-diethylethanamine and tetrahydrofuran-2,5-dione"
22677,14798309-2ead-4e69-901c-d1e0a25a2a2a,"Reaction mass of 4,4,13,13-tetraethoxy-3,14-dioxa-8,9-dithia-4,13-disilahexadecane and 4,4,14,14-tetraethoxy-3,15-dioxa-8,9,10-trithia-4,14-disilaheptadecane"
22678,a7b48341-8c3f-423a-8db3-3ff10badac01,"Reaction mass of 4,4'-[1,2-ethenediylbis[(3-sulfo-4,1-phenylene)imino[6-[bis(2-hydroxyethyl)amino]-1,3,5-triazine-4,2-diyl]imino]]bisarenoate sodium salt and 2-[[4-[bis(2-hydroxyethyl)amino]-6-[[4-[2-[4-[[4-[bis(2-hydroxyethyl)amino]-6-[arenoylamino]-1,3,5-triazin-2-yl]amino]-2-sulfophenyl]ethenyl]-3-sulfophenyl]amino]-1,3,5-triazin-2-yl]amino]arenoate sodium salt and 2,2'-[1,2-ethenediylbis[(3-sulfo-4,1-phenylene)imino[6-[bis(2-hydroxyethyl)amino]-1,3,5-triazine-4,2-diyl]imino]]bisarenoate sodium salt"
22679,f4b254cb-0038-4f59-9ca8-b5814fb4427b,"Reaction mass of 4,4'-[2,2,2-trifluoro-1-(trifluoromethyl)ethylidene]diphenol and benzyltriphenylphosphonium, salt with 4,4'-[2,2,2-trifluoro-1-(trifluoromethyl) ethylidene]bis[phenol] (1:1)"
22680,320a9e56-1617-4db2-8e03-6a5257d6b96a,"Reaction mass of 4,4'-isopropylidenediphenol and phenol"
22681,5219e6f5-8351-40d4-84cc-a7bbf208285e,"Reaction mass of 4,4'-Isopropylidenediphenol, 1-chloro-2,3-epoxypropane and ethylenediamine"
22682,ec4bc308-8799-40c6-b383-f772461fa840,"Reaction mass of 4,4'-Isopropylidenediphenol, oligomeric reaction products with 1-chloro-2,3-epoxypropane and Orthophosphoric acid, oligomeric reaction products with 4,4'-isopropylidenediphenol -1-chloro-2,3-epoxypropane co-oligomer"
22683,8852b7e0-3a88-449f-800c-2512f5319f2a,"Reaction mass of 4,4'-methylenediphenyl diisocyanate and Amines, soya alkyl"
22684,c0b7040e-443a-4e46-a096-a08faaea829c,"Reaction mass of 4,4'-methylenediphenyl diisocyanate and o-(p-isocyanatobenzyl)phenyl isocyanate / methylene diphenyl diisocyanate"
22685,e8d2a32c-62f8-48e1-9275-3daf3cffff6d,"Reaction mass of 4,8-diamino-2-[4-(2-ethoxyethoxy)phenyl]-1,5-dihydroxy-9,10-anthraquinone and 4,8-diamino-2-(4-ethoxyphenyl)-1,5-dihydroxy-9,10-anthraquinone"
22686,cd78040d-f57b-4fbb-9e09-0ba70458b743,Reaction mass of 4-[[4-(aminocarbonyl)phenyl]azo]-N-(2-ethoxyphenyl)-3-hydroxynaphthalene-2-carboxamide and 4-[[4-(aminocarbonyl)phenyl]azo]-3-hydroxy-N-(2-methoxyphenyl)naphthalene-2-carboxamide
22687,ab2b0a4e-2489-45cc-98c9-13b0d56dff02,"Reaction mass of 4-[2-(5-{2-[3-(2-{2,4-dihydroxy-5-[2-(4-hydroxyphenyl)propan-2-yl]phenyl}propan-2-yl)phenyl]propan-2-yl}-2,4-dihydroxyphenyl)propan-2-yl]phenyl 6-diazo-5-oxo-5,6-dihydronaphthalene-1-sulfonate and 1,3-phenylenebis[propane-2,2-diyl(4,6-dihydroxy-3,1-phenylene)propane-2,2-diyl-4,1-phenylene] bis(6-diazo-5-oxo-5,6-dihydronaphthalene-1-sulfonate"
22688,0763f398-399a-4b3c-ae1f-06212440b656,"Reaction mass of 4-ethyl-6-(2,6,6-trimethylcyclohex-2-en-1-yl)hex-2-ene-1,4-diol and 4-ethyl-6-(2,6,6-trimethylcyclohex-2-en-1-yl)hexane-1,4-diol"
22689,1fdb8a8d-bd10-47b8-8697-c9e84605bcc9,"Reaction mass of 4-hydroxybenzene-1,3-disulphonic acid and 4-hydroxybenzenesulphonic acid and sulphuric acid and water"
22690,7535031d-62dd-4105-9a33-b086e40a7e2d,"Reaction mass of 4-isopropylidene-1-methylcyclohexene and 1-isopropyl-4-methyl-7-oxabicyclo[2.2.1]heptane and 1,3,3-trimethyl-2-oxabicyclo[2.2.2]octane"
22691,9d06dd4b-d18d-4087-b633-a6acd82539b7,reaction mass of 4-methoxyphenol and 4-methoxy-cyclohexanone and 4-methoxy-cyclohexanol
22692,adac9944-e4a5-4a51-95aa-0e2f4b665a9c,Reaction mass of 4-methyl-1-oxaspiro[5.5]undec-3-ene and 4-methyl-1-oxaspiro[5.5]undec-4-ene and 4-methylidene-1-oxaspiro[5.5]undecane
22693,4fc96cc2-0cb6-4575-b739-abdad9ea8622,"Reaction mass of 4-methyl-2-phenyl-3,6-dihydro-2H-pyran and 4-methyl-6-phenyl-3,6-dihydro-2H-pyran and 4-methylene-2-phenyltetrahydro-2H-pyran"
22694,010024c6-67f9-4080-a45e-6d5a532a451a,"Reaction mass of 4-methylene-2-phenyltetrahydro-2H-pyran and 4-methyl-2-phenyl-3,6-dihydro-2H-pyran"
22695,8b1a1308-b9f9-49db-89c7-e4087dc5919e,"Reaction mass of 4-methylene-2-phenyltetrahydro-2H-pyran and 4-methyl-2-phenyl-3,6-dihydro-2H-pyran"
22696,0887036a-e91b-448c-9639-2133c2477103,"Reaction mass of 4-methylpentane-2,2-diyl dihydroperoxide, dioxybis-4-methylpentane-2,2-diyl dihydroperoxide and methylisobutylketon"
22697,d574f9a8-94c7-44ce-b154-baa6f9c8b18d,Reaction mass of 4-sec-butylaniline and 2-sec-butylaniline
22698,3f105751-8855-46e2-a53e-1a19fd1fc21e,Reaction mass of 4-sulfophthalic acid and 3-sulfophthalic acid
22699,1745170f-e26d-4b74-8fe9-ae48739fb60f,"Reaction mass of 4-tert-butyl-2,5-xylenol and 6-tert-butyl-2,4-xylenol"
22700,dff77e75-780b-4a3d-93c8-c333a4250bed,Reaction Mass of 4-tert-butyl-2-hydroxycyclohexyl methacrylate and 5-tert-butyl-2-hydroxycyclohexyl methacrylate
22701,6d11b75e-bb1b-41ca-a993-fd77a9fba2c9,"Reaction mass of 4-tert-butylphenol and 1,3- phenylenedimethanamine and 2-({[3-(aminomethyl) benzyl]amino}methyl)-4-tert-butylphenol"
22702,9e89505f-e6d3-4e5a-bdba-083354391717,Reaction mass of 4-tert-butylphenol and phenol
22703,c771d86a-12d8-4467-9258-610a24c5827e,Reaction mass of 4-tert-butylphenyl diphenyl phosphate and bis(4-tert-butylphenyl) phenyl phosphate and triphenyl phosphate
22704,6dde50f2-baca-42b8-b00d-8db4cbaa0973,Reaction mass of 4-vinylcyclohexene and cyclopentadiene
22705,deea116c-6593-4232-8dbc-7511882b26f8,"Reaction mass of 4-Vinylcyclohexene, Cyclododeca-1,5,9-triene (1Z,5E,9E) and Cycloocta-1,5-diene"
22706,a089bf2b-3e3c-4be7-8520-d9b15b411a3b,"Reaction mass of 4-vinylcyclohexene, cyclohexane and n-hexane"
22707,fbb62238-6fac-4e17-91de-9586f0a02c72,"Reaction mass of 5,12-dihydroquino[2,3-b]acridine-7,14-dione and aluminium tris(5,7,12,14-tetrahydro-7,14-dioxoquino[2,3-b]acridine-2-sulphonate) and dialuminium tris(5,7,12,14-tetrahydro-7,14-dioxoquino[2,3-b]acridine-2,9-disulphonate)"
22708,1caad57c-ca2c-46e9-a48e-af090f0777ba,"Reaction mass of 5,5'-[sulphonylbis(3,1-phenyleneazo)]bis[6-amino-4-hydroxynaphthalene-2-sulphonic acid] and disodium 5,5'-[sulphonylbis(3,1-phenyleneazo)]bis[6-amino-4-hydroxynaphthalene-2-sulphonate]"
22709,a0734c3e-3f5a-4b03-a6a9-6b0394afc0b5,"Reaction mass of 5,5'-[vinylenebis[(3-sulpho-p-phenylene)azo]]bis[3-methylsalicylic] acid, potassium salt, compound with 2,2',2''-nitrilotriethanol and potassium 5-amino-3-{[4-(2-{4-[(7-amino-1-hydroxy-3-sulfo-2-naphthyl)diazenyl]-2-sulfophenyl}vinyl)-3-sulfophenyl]diazenyl}-4-hydroxy-7-sulfonaphthalene-2-sulfonate - 2,2',2''-nitrilotriethanol (1:1) and 3,3'-[vinylenebis[(3-sulpho-p-phenylene)azo]]bis[5-amino-4-hydroxynaphthalene-2,7-disulphonic] acid, potassium salt, compound with 2,2',2''-nitrilotriethanol and 3,3'-[vinylenebis[(3-sulpho-p-phenylene)azo]]bis[6-amino-4-hydroxynaphthalene-2-sulphonic] acid, potassium salt, compound with 2,2',2''-nitrilotriethanol"
22710,95d015f9-2a46-4213-b79d-6924b48094bc,"Reaction mass of 5,5'-{(phenylmethanediyl)bis[benzene-4,1-diyl-diazene-2,1-diyl]}bis{1-[3-(dimethylamino)propyl]-4-methyl-6-oxo-3-(pyridinium-1-yl)-1,6-dihydropyridin-2-olate} hydrochloride and 5,5’-[3,4’-(phenylmethanediyl)diphenylene]bis(diazene-2,1-diyl)bis{1-[3-(dimethylamino)propyl]-4-methyl-6-oxo-3-(pyridinium-1-yl)-1,6-dihydropyridin-2-olate} hydrochloride"
22711,655a423b-9c22-4e94-9d25-979078261583,"Reaction mass of 5,5'-Diallyl-2,2'-Dihydroxybiphenyl (ca. 50%) and 3,5'-Diallyl-4,2'-Dihydroxybiphenyl (ca. 50%)"
22712,7cecfc4f-2ea7-4dee-8d1e-1d691617d467,"Reaction mass of 5,7-dimethoxy-3-(4-(sec-C10-C13-alkyl)-benzoyl)-2H-chromen-2-one"
22713,354411c4-7bec-48f6-91e4-4f0480f685c7,"Reaction mass of 5,8,11,14-Tetraoxaoctadecane and 5,8,11,14,17-Pentaoxaheneicosane"
22714,6446cff2-f875-42e6-975a-1fe03a3f1f00,"Reaction mass of 5,9-Undecadienal-2,6,10-trimethyl-, (5E)- and 5,9-Undecadienal-2,6,10-trimethyl-, (5Z)-"
22715,fc452bbc-2b95-48de-bf64-c6e34ee4c0c3,"Reaction mass of 5-[(2,4-dinitrophenyl)amino]-2-anilinobenzenesulphonic acid and sodium 2-anilino-5-(2,4-dinitroanilino)benzenesulphonate"
22716,bddabc3f-61bd-49f7-b702-21488702d98b,"Reaction mass of 5-[(2R)-butan-2-yl]-2-[(1R,2R)-2,4-dimethylcyclohex-3-en-1-yl]-5-methyl-1,3-dioxane and 5-[(2R)-butan-2-yl]-2-[(1R,6R)-4,6-dimethylcyclohex-3-en-1-yl]-5-methyl-1,3-dioxane and 5-[(2S)-butan-2-yl]-2-[(1R,2R)-2,4-dimethylcyclohex-3-en-1-yl]-5-methyl-1,3-dioxane and 5-[(2S)-butan-2-yl]-2-[(1S,2R)-2,4-dimethylcyclohex-3-en-1-yl]-5-methyl-1,3-dioxane and 5-[(2S)-butan-2-yl]-2-[(1S,6R)-4,6-dimethylcyclohex-3-en-1-yl]-5-methyl-1,3-dioxane"
22717,72c44a2f-a565-478b-96df-87ee63aa831e,"Reaction mass of 5-[(Disubstituted-dihydrocarbopolycyclyl)diazenyl]-6-hydroxy-4-methyl-2-substituted-1-propyl-1,2-dihydropyridine-3-carbonitrile and 1-Butyl-5-[(disubstituted-dihydrocarbopolycyclyl)diazenyl]-6-hydroxy-4-methyl-2-substituted-1,2-dihydropyridine-3-carbonitrile"
22718,82313748-2334-4644-bf4a-04f28d50ac91,"Reaction mass of 5-[[4-[benzylmethylamino]phenyl]azo]-1,4-dimethyl-1H-1,2,4-triazolium methyl sulphate and 3-[[4-[benzylmethylamino]phenyl]azo]-1,4-dimethyl-1H-1,2,4-triazolium methyl sulphate"
22719,629b2f63-6bbd-4fad-9441-8c7afbfcb06a,"Reaction mass of 5-[{4-[Benzyl(methyl)amino]phenyl}diazenyl]-1,4-dimethyl-4H-1,2,4-triazol-1-ium bromide and 3-[{4-[Benzyl(methyl)amino]phenyl}diazenyl]-1,4-dimethyl-4H-1,2,4-triazol-1-ium bromide"
22720,4140cf9b-bf77-4fac-ae4b-ce3d47b325f0,reaction mass of 5-chloro-2-methyl-4-isothiazolin-3-one and 2-methyl-2H -isothiazol-3-one
22721,5d254c87-4db1-406f-9289-30cb7998dc36,"reaction mass of 5'H-Pregna-1,4-dieno[17,16-d]oxazole-3,20-dione, 11-hydroxy-21,21-diiodo-2'-methyl-, (11beta,16beta)- and 5'H-Pregna-1,4-dieno[17,16-d]oxazole-3,20-dione, 11-hydroxy-21-iodo-2'-methyl-, (11beta,16beta)-"
22722,518fe9b9-cf85-4ca4-bc08-08b06b32eafd,"Reaction mass of 5-methylbenzene-1,3-diol and 2,5-dimethylbenzene-1,3-diol and 4,5-dimethylbenzene-1,3-diol and 4-methylbenzene-1,3-diol and 5-ethylbenzene-1,3-diol"
22723,40281414-0d27-480e-8a05-8d763c3ce3b3,"Reaction mass of 5-sec-butyl-2-(2,4-dimethylcyclohex-3-en-1-yl)-5-methyl-1,3-dioxane and 5-sec-butyl-2-(4,6-dimethylcyclohex-3-en-1-yl)-5-methyl-1,3-dioxane"
22724,37675063-8ea1-4db1-a763-6693c2ad1008,Reaction Mass of 6-(1-bromoethyl)-4-chloro-5-fluoropyrimidine and Toluene
22725,33ea56ff-8393-4d2e-ae40-0c8d7f3b424a,"Reaction mass of 6-(2-ethyl-6-methylanilino)-5-(4-{4-[ethyl(3-sulfobenzyl) amino] phenylazo} phenylazo)-4-hydroxynaphthalene-2-sulfonic acid, sodium and/or disodium salt(s) and 6-(2-ethyl-6-methylanilino)-5-(4-{4-[ethyl(4-sulfobenzyl) amino] phenylazo} phenylazo)-4-hydroxynaphthalene-2-sulfonic acid, sodium and/or disodium salt(s)"
22726,8c682d49-f2c9-4c66-a788-97994401360f,"Reaction mass of 6-(2-ethyl-6-methylanilino)-5-(4-{4-[ethyl(3-sulfobenzyl) amino] phenylazo} phenylazo)-4-hydroxynaphthalene-2-sulfonic acid, sodium and/or disodium salt(s) and 6-(2-ethyl-6-methylanilino)-5-(4-{4-[ethyl(4-sulfobenzyl) amino] phenylazo} phenylazo)-4-hydroxynaphthalene-2-sulfonic acid, sodium and/or disodium salt(s)"
22727,33323b7f-dc92-4517-bc80-e57aecdc2b14,Reaction mass of 6-(butan-2-yl)quinolone and 8-(butan-2-yl)quinoline
22728,595b1e1f-774e-4761-90b1-6f7b9c2aab80,"Reaction mass of 6,6'-(2,2-Propanediyl)bis(3-phenyl-3,4-dihydro-2H-1,3-benzoxazine) and N-({4-[2-(3-phenyl-3,4-dihydro-2H-1,3-benzoxazin-6-yl)propan-2-yl]phenoxy}methyl)aniline"
22729,cde95f7f-f512-4151-906a-96cfad0bae12,"Reaction mass of 6,6-dimethyl-2-methylidenebicyclo[3.1.1]heptane and rel-6,6-dimethylspiro[bicyclo[3.1.1]heptane-2,2'-oxirane]"
22730,d0deeb4e-9b20-4af9-a9a1-fa6d8be3df4d,"Reaction mass of 604-916-7 and (4R,4aS,5aR,12aS)- 4,7-bis(dimethylamino)-3,10,12,12a-tetrahydroxy-9-nitro-1,11-dioxo-1,4,4a,5,5a,6,11,12a-octahydrotetracene-2-carboxamide sulfate (1:2),"
22731,b17f31c0-c9a2-4905-8717-3cadfe419cdb,Reaction mass of 6-amino-2-anilino-4-methyl-5-{(E)-[4-nitro-2-(substituted)phenyl]diazenyl}nicotinonitrile and 2-amino-6-anilino-4-methyl-5-{(E)-[4-nitro-2-(substituted)phenyl]diazenyl}heteromonocyclic nitrile
22732,5c711377-8e85-4f55-8f75-30933d4f5959,"Reaction mass of 6-butyl-3,6-dihydro-2,4-dimethyl-2H-pyran and 2-butyl-3,6-dihydro-4,6-dimethyl-2H-pyran and 2-butyltetrahydro-6-methyl-4-methylene-2H-pyran"
22733,c0608d9c-ccba-4afb-9513-2071487bdd3d,Reaction mass of 6-Chloro-2-{4[ethyl(2-hydroxyethyl)amino]phenyl}-1-methylbenzo[cd]indolium hydroxide and 6-chloro-2-[4-[ethyl(2-hydroxyethyl)amino]phenyl]-1-methylbenz[cd]indolium acetate
22734,40b25524-6173-4c8a-b6e3-8e0b7527e6e2,Reaction mass of 6-ethyl-3-methyloct-5-en-1-ol and 6-ethyl-3-methyloct-6-en-1-ol
22735,d7d78df7-c3d6-4040-9e3a-a52052671ad1,"Reaction mass of 6-Methyl-2-(4-methyl-3-cyclohexen-1-yl)-5-hepten-2-ol and 6-Methyl-2-(4-methyl-3-cyclohexen-1-yl)-5-hepten-2-ol, 2-methanoate and 3,7,11-trimethyldodeca-2,6,10-trienyl formate"
22736,b3e7f74e-0321-46e3-97a1-d5222ee694d8,Reaction mass of 6-O-alfa-D-glucopyranosyl-D-fructofuranose and 1-O-alfa-D-glucopyranosyl-D-fructofuranoseand D-fructofuranose
22737,212fc701-393c-46a8-b0bf-794180a25e53,"Reaction mass of 7,7-dimethyl-2-methylidenebicyclo[2.2.1]heptane and (1R)-2,2-dimethyl-3-methylenebicyclo[2.2.1]heptane and (1S)-2,2-dimethyl-3-methylenebicyclo[2.2.1]heptane and (1S)-2,6,6-trimethylbicyclo[3.1.1]hept-2-ene"
22738,c9fbadfc-deb5-4eb3-a7b8-dee7968d3f7a,"Reaction mass of 7539-04-0 and pentaerythritol tetrakis(3-mercaptopropionate) and 2-{3-(3-mercaptopropionyl)thiopropionyl}oxymethyl-2-(3-mercaptopropionyl)oxymethyl-1,3-propanediyl bis(3-mercaptopropionate)"
22739,57682bcd-40ea-4fc2-b923-177a610b0a1e,"Reaction mass of 7-azatridecane-1,13-diamine and hexamethylenediamine"
22740,4dac938c-f994-4193-8ec7-3eeb51abee43,"Reaction mass of 8,18-dichloro-5,15-diethyl-5,15-dihydro-N,N'-bis[3-(2-methylpiperidino)propyl]-7,17-dioxa-5,9,15,19-tetraazadiindeno[1,2-b:1',2'-m]pentacene disulfonamide and 8-chloro-5,15-diethyl-5,15-dihydro-N,N'-bis[3-(2-methylpiperidino)propyl]-7,17-dioxa-5,9,15,19-tetraazadiindeno[1,2-b:1',2'-m]pentacene disulfonamide"
22741,994b3b4e-7cd0-4555-8fbb-db89951e8860,Reaction mass of 9-icosyl-9-phosphabicyclo[3.3.1]nonane and 9-icosyl-9-phosphabicyclo[4.2.1]nonane
22742,10fdb1bc-5bb7-431f-9202-c11d751a0c64,"Reaction mass of abieta-8,11,13-trien-18-yl [({[(abieta-8,11,13-trien-19-yloxy)carbonyl]amino}-polyalkylalicycleyl)methyl]carbamate, abietan-19-yl [({[(abieta-8,11,13-trien-18-yloxy)carbonyl]amino}methyl)-polyalkylalicycleyl]carbamate, abieta-8,11,13-trien-18-yl [({[(abiet-13-en-19-yloxy)carbonyl]amino}-polyalkylalicycleyl)methyl]carbamate, abiet-13-en-18-yl [({[(abiet-13-en-19-yloxy)carbonyl]amino}-polyalkylalicycleyl)methyl]carbamate, abietan-19-yl [({[(abiet-13-en-18-yloxy)carbonyl]amino}methyl)-polyalkylalicycleyl]carbamate, abietan-18-yl [({[(abietan-19-yloxy)carbonyl]amino}-polyalkylalicycleyl)methyl]carbamate"
22743,8fc4b13b-d9ad-4343-85d6-0a830b6ff9cd,Reaction mass of acetic acid and ethane peroxoic acid
22744,e7649f09-6197-493b-bf6c-4fbbd0b3cbc4,Reaction mass of acetonitrile and phenyl vinyl sulphone
22745,f15a8c75-5370-4416-ac34-9931e8970887,"reaction mass of a-D-erythro-Pentofuranose,2-deoxy-2,2-difluoro-, 3,5-dibenzoate 1-methanesulfonate and β-D-erythro-Pentofuranose,2-deoxy-2,2-difluoro-, 3,5-dibenzoate 1-methanesulfonate"
22746,37a580ad-8c7d-4ab5-ba89-0a67309fd122,"Reaction mass of Alcohols, C20-24 (even), Slack wax (petroleum), Petrolatum (petroleum); oxidized, compounds with 2-(methylamino)ethanol"
22747,db0656f1-4d24-4399-9208-787313084b0d,Reaction mass of alkylpolyglycol carboxylic acid and alkylpolyglycol carboxylic acid alkylester
22748,bdaa81b0-30cb-43c2-8277-4f99e44e1258,Reaction mass of allyl (2-methylbutoxy)acetate and allyl (3-methylbutoxy)acetate
22749,40de887e-0550-4645-b075-1392ac85e368,"Reaction mass of allyl (2S,4S)-2-(dimethylcarbamoyl)-4-mercaptopyrrolidine-1-carboxylate and methyl benzoate"
22750,5d88792f-f518-4d57-a901-0a5eaf34352f,Reaction mass of aluminium and aluminium oxide and calcium oxide and magnesium oxide
22751,2f2c80cc-6bf7-4626-8cb2-c95bf9618a98,Reaction mass of aluminium and magnesium oxide and spinel (Mg(AlO2)2) 
22752,66353bed-c0fd-431a-9c6e-30be94d2e7c3,"Reaction mass of aluminium chloride, iron dichloride, magnesium chloride and manganese dichloride"
22753,013daa5d-efec-4760-98ad-71941f2e8e09,Reaction mass of aluminium fluoride and aluminium oxide and chromium (III) oxide and nickel dichloride
22754,3513d931-1b75-4751-8a2a-59b31819306f,Reaction mass of aluminium fluoride and chromium trifluoride and nickel difluoride
22755,2548416a-c0f3-4a75-a12d-2b2953a9aede,Reaction mass of aluminium hydroxide and aluminium nitrate and aluminium sulphate
22756,d8d2c9e7-a7f1-4733-b238-58a27514d5bf,Reaction mass of aluminium oxide and divanadium pentaoxide and molybdenum trioxide
22757,1700737c-55eb-432a-97aa-0d6f656697b9,Reaction mass of aluminium oxide and vanadium dioxide
22758,42aaff5e-6163-4c3a-b186-7a5e64276dd7,"Reaction mass of aluminium tris(5,7,12,14-tetrahydro-7,14-dioxoquino[2,3-b]acridine-2-sulphonate) and 5,12-dihydro-quino[2,3-b]acridine-7,14-dione"
22759,45a4aa74-252a-497c-976d-56cc42acf73e,"Reaction mass of Amines, C10-14-branched and linear alkyl, [1-[(2-hydroxy-4-nitrophenyl)azo]-2-naphthalenolato(2-)][1-[(2-hydroxy-5-nitrophenyl)azo]-2-naphthalenolato(2-)]chromate(1-) and Amines, C10-14-branched and linear alkyl, bis[1-[(2-hydroxy-4-nitrophenyl)azo]-2-naphthalenolato(2-)]chromate(1-) and Amines, C10-14-branched and linear alkyl, bis[1-[(2-hydroxy-5-nitrophenyl)azo]-2-naphthalenolato(2-)]chromate(1-)"
22760,9473582c-1435-4c93-bba4-5ec97ea5285d,"Reaction mass of Amines, C10-14-branched and linear alkyl, [2,4-dihydro-4-[(2-hydroxy- 4-nitrophenyl)azo]-5-methyl-2-phenyl-3H-pyrazol-3-onato(2-)][2,4-dihydro-4-[(2-hydroxy-5-nitrophenyl)azo]-5-methyl-2-phenyl-3H-pyrazol-3-onato(2-)]chromate(1-); Amines, C10-14-branched and linearalkyl, bis[2,4-dihydro-4-[(2-hydroxy-5-nitrophenyl)azo]-5-methyl-2-phenyl-3H-pyrazol-3-onato(2-)]chromate(1-) (1:1) and Amines, C10-14-branchedand linear alkyl, bis[2,4-dihydro-4-[(2-hydroxy-4-nitrophenyl)azo]-5-methyl-2-phenyl-3H-pyrazol-3-onato(2-)] chromate(1-)"
22761,e81b4667-02fa-42a7-b6e2-4734f28544c3,"Reaction mass of Amines, C10-14-branched and linear alkyl, bis[2,4-dihydro-4-[(2-hydroxy-5-nitrophenyl)azo]-5-methyl-2-phenyl-3H-pyrazol-3-onato(2-)] chromate(1-) (1:1) and Amines,C10-14-branched and linear alkyl, bis[2,4-dihydro-4-[(2-hydroxy-4-nitrophenyl)azo]-5-methyl-2-phenyl-3H-pyrazol-3-onato(2-)] chromate(1-)"
